time_stamp,pm2.5_atm_a,pm2.5_atm_b
2024-09-25T20:19:35Z,12.98,2.63
2024-09-25T20:21:35Z,12.65,2.82
2024-09-25T20:23:35Z,12.95,3.33
2024-09-25T20:25:35Z,12.56,3.21
2024-09-25T20:27:35Z,13.2,3.07
2024-09-25T20:29:35Z,12.59,2.31
2024-09-25T20:31:35Z,12.9,2.78
2024-09-25T20:33:35Z,12.02,2.32
2024-09-25T20:35:35Z,11.75,2.1
2024-09-25T20:37:35Z,12.93,3.14
2024-09-25T20:39:35Z,12.47,2.54
2024-09-25T20:41:35Z,13.26,3.16
2024-09-25T20:43:35Z,12.61,3.07
2024-09-25T20:45:35Z,12.84,2.68
2024-09-25T20:47:35Z,12.98,2.52
2024-09-25T20:49:35Z,11.88,3.22
2024-09-25T20:51:35Z,12.67,2.97
2024-09-25T20:53:36Z,13.44,3.16
2024-09-25T20:55:35Z,14.68,4.5
2024-09-25T20:57:35Z,15.03,5.02
2024-09-25T20:59:35Z,14.26,3.37
2024-09-25T21:01:35Z,14.32,3.83
2024-09-25T21:03:35Z,13.05,3.52
2024-09-25T21:05:35Z,12.78,3
2024-09-25T21:07:35Z,12.74,3.04
2024-09-25T21:09:35Z,12.6,2.78
2024-09-25T21:11:35Z,13.45,3.67
2024-09-25T21:13:35Z,13.36,3.71
2024-09-25T21:15:35Z,13.07,3.43
2024-09-25T21:17:35Z,12.6,2.79
2024-09-25T21:19:35Z,12.53,3.57
2024-09-25T21:21:35Z,13.04,3.47
2024-09-25T21:23:36Z,13.75,3.16
2024-09-25T21:25:35Z,13.23,2.91
2024-09-25T21:27:35Z,13.43,2.4
2024-09-25T21:29:35Z,13.77,3.02
2024-09-25T21:31:35Z,13.66,3.26
2024-09-25T21:33:35Z,13.07,2.71
2024-09-25T21:35:35Z,14,3.36
2024-09-25T21:37:35Z,13.19,2.54
2024-09-25T21:39:35Z,12.82,3.05
2024-09-25T21:41:35Z,12.91,3.1
2024-09-25T21:43:35Z,13.61,2.91
2024-09-25T21:45:35Z,13.21,2.71
2024-09-25T21:47:35Z,12.66,2.48
2024-09-25T21:49:35Z,13.09,3.1
2024-09-25T21:51:35Z,12.5,2.82
2024-09-25T21:53:35Z,12.61,3.22
2024-09-25T21:55:36Z,13.04,3.84
2024-09-25T21:57:35Z,13.29,3.67
2024-09-25T21:59:35Z,13.96,3.72
2024-09-25T22:01:35Z,13.12,2.24
2024-09-25T22:03:35Z,13.05,3.31
2024-09-25T22:05:35Z,12.36,3.03
2024-09-25T22:07:35Z,12.81,3.1
2024-09-25T22:09:36Z,13.09,2.75
2024-09-25T22:11:36Z,13,2.32
2024-09-25T22:13:36Z,13.1,3.12
2024-09-25T22:15:36Z,13.59,3.63
2024-09-25T22:17:36Z,13.93,2.63
2024-09-25T22:19:36Z,13.48,2.81
2024-09-25T22:21:36Z,13.21,2.65
2024-09-25T22:23:36Z,14.46,2.3
2024-09-25T22:25:36Z,12.48,2.54
2024-09-25T22:27:36Z,13.21,2.03
2024-09-25T22:29:36Z,12.45,2.41
2024-09-25T22:31:36Z,11.91,2.71
2024-09-25T22:33:36Z,11.86,3.1
2024-09-25T22:35:36Z,12.09,2
2024-09-25T22:37:36Z,11.88,2.02
2024-09-25T22:39:36Z,11.91,2.29
2024-09-25T22:41:36Z,12.16,2.95
2024-09-25T22:43:36Z,12.11,2.55
2024-09-25T22:45:36Z,13.11,2.47
2024-09-25T22:47:36Z,12.51,2.58
2024-09-25T22:49:36Z,12.95,2.62
2024-09-25T22:51:36Z,12.61,2.24
2024-09-25T22:53:36Z,12.58,2.5
2024-09-25T22:55:36Z,12.2,2.32
2024-09-25T22:57:36Z,12.53,2.12
2024-09-25T22:59:36Z,12.86,2.67
2024-09-25T23:01:36Z,12.7,2.93
2024-09-25T23:03:36Z,12.69,2.63
2024-09-25T23:05:36Z,12.68,2.04
2024-09-25T23:07:36Z,12.93,2.47
2024-09-25T23:09:36Z,12.5,1.97
2024-09-25T23:11:36Z,13.12,2.74
2024-09-25T23:13:36Z,13.32,2.53
2024-09-25T23:15:36Z,12.2,1.54
2024-09-25T23:17:36Z,12.79,1.82
2024-09-25T23:19:36Z,14.02,2.28
2024-09-25T23:21:36Z,13.49,2.82
2024-09-25T23:23:36Z,13.7,2.98
2024-09-25T23:25:36Z,12.28,2.14
2024-09-25T23:27:36Z,12.34,2.62
2024-09-25T23:29:36Z,11.6,2.36
2024-09-25T23:31:36Z,12.48,2.17
2024-09-25T23:33:36Z,12.57,2.97
2024-09-25T23:35:37Z,13.29,1.95
2024-09-25T23:37:36Z,13.07,2.93
2024-09-25T23:39:36Z,12.91,2.58
2024-09-25T23:41:36Z,11.77,2.33
2024-09-25T23:43:36Z,12.46,1.81
2024-09-25T23:45:36Z,12.75,2.18
2024-09-25T23:47:36Z,12.89,1.58
2024-09-25T23:49:36Z,12.38,1.79
2024-09-25T23:51:36Z,12.14,2
2024-09-25T23:53:37Z,12.6,2.51
2024-09-25T23:55:36Z,12.91,1.83
2024-09-25T23:57:36Z,12.87,1.83
2024-09-25T23:59:36Z,12.19,2.39
2024-09-26T00:01:43Z,12.32,2.13
2024-09-26T00:03:36Z,12.56,2.25
2024-09-26T00:05:36Z,12.73,2.38
2024-09-26T00:07:36Z,12.44,1.83
2024-09-26T00:09:37Z,13.83,1.69
2024-09-26T00:11:37Z,14.72,3.03
2024-09-26T00:13:37Z,15.25,2.82
2024-09-26T00:15:37Z,17.37,2.16
2024-09-26T00:17:37Z,20.18,2.66
2024-09-26T00:19:37Z,25.82,2.07
2024-09-26T00:21:37Z,19.53,2.82
2024-09-26T00:23:37Z,14.44,2.29
2024-09-26T00:25:37Z,13.59,3.19
2024-09-26T00:27:39Z,12.58,2.68
2024-09-26T00:29:37Z,12.72,2.42
2024-09-26T00:31:37Z,13.03,2.33
2024-09-26T00:33:37Z,14.16,2.39
2024-09-26T00:35:37Z,12.71,2.69
2024-09-26T00:37:37Z,13.09,2.31
2024-09-26T00:39:37Z,13.3,5.04
2024-09-26T00:41:38Z,14.17,4.16
2024-09-26T00:43:37Z,14.64,3.88
2024-09-26T00:45:37Z,16.38,4.48
2024-09-26T00:47:37Z,16.16,7.65
2024-09-26T00:49:37Z,15.33,6.62
2024-09-26T00:51:37Z,15.37,6.48
2024-09-26T00:53:37Z,15.04,11.25
2024-09-26T00:55:37Z,16.42,22.65
2024-09-26T00:57:37Z,14.6,19.25
2024-09-26T00:59:37Z,13.52,14.58
2024-09-26T01:01:37Z,14.58,7.88
2024-09-26T01:03:37Z,14.18,3.23
2024-09-26T01:05:37Z,13.5,2.89
2024-09-26T01:07:37Z,12.27,3.07
2024-09-26T01:09:37Z,13.22,3.12
2024-09-26T01:11:37Z,14.66,4.5
2024-09-26T01:13:37Z,14.48,3.95
2024-09-26T01:15:37Z,15.95,6.05
2024-09-26T01:17:37Z,14.78,3.79
2024-09-26T01:19:37Z,12.83,3.54
2024-09-26T01:21:37Z,13,3.18
2024-09-26T01:23:37Z,12.13,2.8
2024-09-26T01:25:37Z,12.19,2.12
2024-09-26T01:27:37Z,12.38,2.31
2024-09-26T01:29:37Z,13.77,2.43
2024-09-26T01:31:37Z,12.84,3.43
2024-09-26T01:33:37Z,13.4,2.64
2024-09-26T01:35:37Z,13.63,3.27
2024-09-26T01:37:37Z,13.56,4.41
2024-09-26T01:39:37Z,13.24,4.17
2024-09-26T01:41:37Z,14.04,3.97
2024-09-26T01:43:37Z,13.59,3.74
2024-09-26T01:45:37Z,14.03,2.82
2024-09-26T01:47:37Z,13.79,3.66
2024-09-26T01:49:37Z,13.79,3.98
2024-09-26T01:51:37Z,13.76,3.41
2024-09-26T01:53:37Z,13.59,2.98
2024-09-26T01:55:37Z,12.29,3.22
2024-09-26T01:57:38Z,12.73,3.78
2024-09-26T01:59:37Z,12.9,3.45
2024-09-26T02:01:37Z,12.85,3.27
2024-09-26T02:03:37Z,13.76,1.9
2024-09-26T02:05:37Z,13.53,2.95
2024-09-26T02:07:37Z,13.8,2.4
2024-09-26T02:09:40Z,13.67,2.61
2024-09-26T02:11:38Z,13.16,2.84
2024-09-26T02:13:38Z,13.64,3.71
2024-09-26T02:15:38Z,13.16,3.09
2024-09-26T02:17:38Z,13.47,2.12
2024-09-26T02:19:38Z,13.07,2.66
2024-09-26T02:21:38Z,12.47,2.23
2024-09-26T02:23:38Z,12.58,2.3
2024-09-26T02:25:38Z,13.49,2.14
2024-09-26T02:27:39Z,12.4,2.75
2024-09-26T02:29:38Z,12.54,2.72
2024-09-26T02:31:38Z,13.57,2.87
2024-09-26T02:33:38Z,13.37,2.5
2024-09-26T02:35:38Z,13.38,2.48
2024-09-26T02:37:38Z,13.12,2.3
2024-09-26T02:39:38Z,13.31,2.56
2024-09-26T02:41:38Z,13.67,2.21
2024-09-26T02:43:38Z,13.09,3.1
2024-09-26T02:45:38Z,12.84,2.35
2024-09-26T02:47:38Z,13.16,2.51
2024-09-26T02:49:38Z,12.42,2.7
2024-09-26T02:51:38Z,13.77,2.9
2024-09-26T02:53:38Z,13.16,2.55
2024-09-26T02:55:38Z,13.69,1.96
2024-09-26T02:57:38Z,14.1,2.11
2024-09-26T02:59:38Z,13.28,2.67
2024-09-26T03:01:38Z,13.74,2.78
2024-09-26T03:03:38Z,13.95,2.53
2024-09-26T03:05:38Z,13.35,3.4
2024-09-26T03:07:38Z,13.91,3.02
2024-09-26T03:09:38Z,13.17,3.14
2024-09-26T03:11:38Z,14.1,2.3
2024-09-26T03:13:38Z,14.47,2.43
2024-09-26T03:15:38Z,13.88,2.83
2024-09-26T03:17:38Z,13.48,3.06
2024-09-26T03:19:38Z,13.84,2.54
2024-09-26T03:21:38Z,14.25,2.61
2024-09-26T03:23:38Z,13.8,2.47
2024-09-26T03:25:38Z,13.66,3.36
2024-09-26T03:27:38Z,12.75,2.52
2024-09-26T03:29:38Z,13.75,3.24
2024-09-26T03:31:38Z,13.98,2.98
2024-09-26T03:33:38Z,13.98,2.43
2024-09-26T03:35:38Z,13.62,2.56
2024-09-26T03:37:38Z,13.71,3.16
2024-09-26T03:39:38Z,13.89,3.29
2024-09-26T03:41:38Z,13.25,2.54
2024-09-26T03:43:38Z,13.81,3.04
2024-09-26T03:45:38Z,14.62,2.96
2024-09-26T03:47:38Z,13.4,3.52
2024-09-26T03:49:38Z,13.73,2.88
2024-09-26T03:51:39Z,13.84,2.91
2024-09-26T03:53:38Z,14.02,3.07
2024-09-26T03:55:38Z,13.8,3.16
2024-09-26T03:57:38Z,13.69,2.86
2024-09-26T03:59:38Z,13.15,2.62
2024-09-26T04:01:38Z,13.75,2.64
2024-09-26T04:03:38Z,14.55,3.14
2024-09-26T04:05:38Z,13.94,2.79
2024-09-26T04:07:38Z,13.46,3.46
2024-09-26T04:09:39Z,14,2.79
2024-09-26T04:11:38Z,13.09,3.02
2024-09-26T04:13:39Z,13.81,2.64
2024-09-26T04:15:38Z,13.96,2.93
2024-09-26T04:17:38Z,15.46,2.6
2024-09-26T04:19:39Z,14.1,2.91
2024-09-26T04:21:38Z,13.75,2.6
2024-09-26T04:23:39Z,13.88,3
2024-09-26T04:25:39Z,14.47,2.9
2024-09-26T04:27:40Z,13.84,2.96
2024-09-26T04:29:38Z,14.22,2.96
2024-09-26T04:31:38Z,13.83,3.38
2024-09-26T04:33:39Z,13.32,2.7
2024-09-26T04:35:38Z,14.7,2.79
2024-09-26T04:37:39Z,13.68,3.11
2024-09-26T04:39:38Z,12.88,2.6
2024-09-26T04:41:39Z,13.55,2.81
2024-09-26T04:43:38Z,14.05,3.16
2024-09-26T04:45:38Z,13.49,2.78
2024-09-26T04:47:39Z,13.93,3.31
2024-09-26T04:49:38Z,14.79,2.53
2024-09-26T04:51:39Z,14.27,3.4
2024-09-26T04:53:38Z,14.09,3.41
2024-09-26T04:55:39Z,15.34,2.57
2024-09-26T04:57:38Z,13.84,3.07
2024-09-26T04:59:38Z,13.55,3.53
2024-09-26T05:01:39Z,14,3.42
2024-09-26T05:03:39Z,14.81,2.88
2024-09-26T05:05:39Z,13.86,2.59
2024-09-26T05:07:38Z,14,2.77
2024-09-26T05:09:39Z,14.02,3.2
2024-09-26T05:11:39Z,13.79,3.12
2024-09-26T05:13:39Z,14.09,3.47
2024-09-26T05:15:39Z,15.07,3.09
2024-09-26T05:17:39Z,14.56,3.09
2024-09-26T05:19:39Z,13.61,3.35
2024-09-26T05:21:39Z,14.31,2.93
2024-09-26T05:23:39Z,14.73,2.64
2024-09-26T05:25:39Z,14.38,3
2024-09-26T05:27:39Z,13.28,3.02
2024-09-26T05:29:39Z,13.65,2.75
2024-09-26T05:31:39Z,14.53,2.98
2024-09-26T05:33:39Z,13.81,2.65
2024-09-26T05:35:39Z,14.22,3.05
2024-09-26T05:37:39Z,14.48,3.29
2024-09-26T05:39:39Z,14.25,2.78
2024-09-26T05:41:39Z,13.93,2.68
2024-09-26T05:43:39Z,14.14,2.89
2024-09-26T05:45:39Z,14.09,2.52
2024-09-26T05:47:39Z,14.68,2.74
2024-09-26T05:49:39Z,14.95,2.76
2024-09-26T05:51:39Z,14.62,3.17
2024-09-26T05:53:39Z,13.16,2.53
2024-09-26T05:55:39Z,14.11,2.62
2024-09-26T05:57:39Z,13.23,2.24
2024-09-26T05:59:39Z,13.8,3.11
2024-09-26T06:01:39Z,13.83,2.91
2024-09-26T06:03:39Z,14.71,2.28
2024-09-26T06:05:39Z,15.5,2.98
2024-09-26T06:07:39Z,13.74,2.96
2024-09-26T06:09:39Z,13.6,2.84
2024-09-26T06:11:39Z,14.21,2.29
2024-09-26T06:13:39Z,13.83,2.55
2024-09-26T06:15:41Z,13.95,2.34
2024-09-26T06:17:39Z,13.27,2.19
2024-09-26T06:19:39Z,14.33,2.35
2024-09-26T06:21:39Z,13.88,3.38
2024-09-26T06:23:39Z,14.36,2.48
2024-09-26T06:25:39Z,13.71,2.45
2024-09-26T06:27:39Z,13.74,2.24
2024-09-26T06:29:39Z,13.49,2.74
2024-09-26T06:31:40Z,13.23,2.53
2024-09-26T06:33:39Z,14.04,2.9
2024-09-26T06:35:40Z,13.38,2.78
2024-09-26T06:37:39Z,13.93,2.88
2024-09-26T06:39:40Z,13.47,2.3
2024-09-26T06:41:39Z,13.51,2.2
2024-09-26T06:43:39Z,14.23,2.42
2024-09-26T06:45:39Z,13.84,2.64
2024-09-26T06:47:39Z,13.48,1.95
2024-09-26T06:49:39Z,14.83,2.3
2024-09-26T06:51:39Z,14.95,2.46
2024-09-26T06:53:40Z,13.88,2.42
2024-09-26T06:55:39Z,14.59,2.4
2024-09-26T06:57:39Z,14.36,2.34
2024-09-26T06:59:39Z,14.04,2.34
2024-09-26T07:01:39Z,13.63,2.55
2024-09-26T07:03:40Z,13.49,2.53
2024-09-26T07:05:39Z,13.66,2.71
2024-09-26T07:07:39Z,14.07,2.81
2024-09-26T07:09:40Z,14.67,2.37
2024-09-26T07:11:40Z,14.74,2.34
2024-09-26T07:13:40Z,14.38,2.49
2024-09-26T07:15:40Z,12.68,2.87
2024-09-26T07:17:40Z,14.4,2.62
2024-09-26T07:19:40Z,14.07,2.8
2024-09-26T07:21:40Z,14.22,2.41
2024-09-26T07:23:40Z,13.88,2.42
2024-09-26T07:25:40Z,15.76,2.18
2024-09-26T07:27:40Z,16.07,2.66
2024-09-26T07:29:40Z,15.49,2.52
2024-09-26T07:31:40Z,16.25,2.74
2024-09-26T07:33:40Z,15.91,2.73
2024-09-26T07:35:40Z,15.53,2.64
2024-09-26T07:37:40Z,14.64,2.38
2024-09-26T07:39:40Z,15.31,2.54
2024-09-26T07:41:40Z,15.58,2.28
2024-09-26T07:43:40Z,16.14,2.54
2024-09-26T07:45:40Z,15.33,2.71
2024-09-26T07:47:40Z,15.31,2.21
2024-09-26T07:49:40Z,15.2,2.23
2024-09-26T07:51:40Z,15.73,2.25
2024-09-26T07:53:40Z,15.04,3.07
2024-09-26T07:55:40Z,15.22,2.39
2024-09-26T07:57:40Z,15.54,2.79
2024-09-26T07:59:40Z,15.59,2.29
2024-09-26T08:01:40Z,15.63,2.75
2024-09-26T08:03:40Z,14.93,2.44
2024-09-26T08:05:40Z,15.43,1.9
2024-09-26T08:07:40Z,15.09,2.15
2024-09-26T08:09:40Z,15.71,2.45
2024-09-26T08:11:40Z,15.07,3.23
2024-09-26T08:13:40Z,14.86,3.07
2024-09-26T08:15:40Z,15.14,2.89
2024-09-26T08:17:40Z,14.89,2.43
2024-09-26T08:19:40Z,15.6,2.89
2024-09-26T08:21:40Z,15.27,2.67
2024-09-26T08:23:40Z,15.31,2.51
2024-09-26T08:25:41Z,13.38,2.78
2024-09-26T08:27:40Z,14.14,2.6
2024-09-26T08:29:41Z,14.8,2.75
2024-09-26T08:31:42Z,14.52,2.62
2024-09-26T08:33:40Z,15.73,3.02
2024-09-26T08:35:40Z,14.93,1.95
2024-09-26T08:37:40Z,14.67,2.39
2024-09-26T08:39:40Z,14.88,2.73
2024-09-26T08:41:40Z,14.38,2.39
2024-09-26T08:43:40Z,13.71,2.1
2024-09-26T08:45:40Z,13.6,2.39
2024-09-26T08:47:40Z,13.25,2.52
2024-09-26T08:49:40Z,13.45,2.37
2024-09-26T08:51:40Z,13.89,2.14
2024-09-26T08:53:40Z,13.91,2.62
2024-09-26T08:55:40Z,12.74,2.73
2024-09-26T08:57:41Z,13.2,2.32
2024-09-26T08:59:40Z,14.16,1.91
2024-09-26T09:01:40Z,13.66,2.16
2024-09-26T09:03:40Z,13.86,2.44
2024-09-26T09:05:40Z,12.68,2.63
2024-09-26T09:07:40Z,12.96,2.64
2024-09-26T09:09:41Z,12.98,2.03
2024-09-26T09:11:41Z,13.35,2.98
2024-09-26T09:13:41Z,12.71,2.6
2024-09-26T09:15:41Z,14.12,2.18
2024-09-26T09:17:41Z,13.26,2.35
2024-09-26T09:19:41Z,14.02,2.45
2024-09-26T09:21:41Z,12.46,2.16
2024-09-26T09:23:41Z,14.53,1.96
2024-09-26T09:25:41Z,13.59,2.4
2024-09-26T09:27:41Z,14.68,2.23
2024-09-26T09:29:41Z,15.05,2.59
2024-09-26T09:31:41Z,14.32,3.64
2024-09-26T09:33:41Z,15.23,3.05
2024-09-26T09:35:41Z,14.97,2.59
2024-09-26T09:37:41Z,14.68,3.11
2024-09-26T09:39:41Z,14.59,2.78
2024-09-26T09:41:41Z,14.98,3.18
2024-09-26T09:43:41Z,15.07,2.75
2024-09-26T09:45:41Z,15.4,3.05
2024-09-26T09:47:41Z,15.3,2.81
2024-09-26T09:49:41Z,16.17,2.51
2024-09-26T09:51:41Z,14.88,2.59
2024-09-26T09:53:41Z,15.41,2.78
2024-09-26T09:55:41Z,15.93,2.51
2024-09-26T09:57:41Z,15.09,2.79
2024-09-26T09:59:41Z,15.53,2.71
2024-09-26T10:01:41Z,15.43,3.18
2024-09-26T10:03:41Z,15.44,2.83
2024-09-26T10:05:41Z,15.21,2.95
2024-09-26T10:07:41Z,14.79,3.2
2024-09-26T10:09:41Z,14.93,2.4
2024-09-26T10:11:41Z,16.02,3.12
2024-09-26T10:13:41Z,14.68,3.25
2024-09-26T10:15:41Z,14.09,3.26
2024-09-26T10:17:41Z,14.38,2.39
2024-09-26T10:19:42Z,15.11,2.66
2024-09-26T10:21:41Z,14.9,2.91
2024-09-26T10:23:42Z,14.72,2.43
2024-09-26T10:25:41Z,15.22,2.68
2024-09-26T10:27:41Z,15.32,2.78
2024-09-26T10:29:41Z,15.75,2.27
2024-09-26T10:31:41Z,16.11,3.04
2024-09-26T10:33:41Z,15.2,2.7
2024-09-26T10:35:41Z,15.42,2.98
2024-09-26T10:37:41Z,14.72,3.04
2024-09-26T10:39:41Z,15,3.18
2024-09-26T10:41:41Z,15.2,2.91
2024-09-26T10:43:41Z,14.98,2.98
2024-09-26T10:45:41Z,15,2.68
2024-09-26T10:47:41Z,13.79,3.21
2024-09-26T10:49:41Z,15.16,2.97
2024-09-26T10:51:42Z,14.78,2.84
2024-09-26T10:53:41Z,14.28,2.58
2024-09-26T10:55:41Z,14.45,2.71
2024-09-26T10:57:41Z,14.14,2.32
2024-09-26T10:59:41Z,16.02,2.44
2024-09-26T11:01:41Z,14.77,3.21
2024-09-26T11:03:41Z,14.19,3.02
2024-09-26T11:05:41Z,14.98,2.73
2024-09-26T11:07:41Z,14.24,2.26
2024-09-26T11:09:42Z,15.55,2.6
2024-09-26T11:11:42Z,15,2.81
2024-09-26T11:13:42Z,15.21,2.84
2024-09-26T11:15:42Z,14.07,2.91
2024-09-26T11:17:42Z,15,3.27
2024-09-26T11:19:42Z,15.49,3.07
2024-09-26T11:21:42Z,16,3.15
2024-09-26T11:23:42Z,15.19,3.7
2024-09-26T11:25:42Z,15.26,3.02
2024-09-26T11:27:44Z,14.22,3.12
2024-09-26T11:29:42Z,15.04,3.34
2024-09-26T11:31:42Z,15.3,2.73
2024-09-26T11:33:42Z,15.68,3.22
2024-09-26T11:35:42Z,14.91,3.47
2024-09-26T11:37:42Z,15.62,3.68
2024-09-26T11:39:42Z,16.67,4.37
2024-09-26T11:41:42Z,15.95,4.31
2024-09-26T11:43:42Z,16.02,4.04
2024-09-26T11:45:42Z,17.71,4.36
2024-09-26T11:47:42Z,16.93,4.88
2024-09-26T11:49:42Z,17.36,5.7
2024-09-26T11:51:42Z,17.49,5.45
2024-09-26T11:53:42Z,18.09,6.54
2024-09-26T11:55:42Z,16.13,5.59
2024-09-26T11:57:42Z,18.02,5.47
2024-09-26T11:59:42Z,17.86,5.98
2024-09-26T12:01:42Z,19.07,6.12
2024-09-26T12:03:42Z,18.57,6.14
2024-09-26T12:05:42Z,18.12,6.04
2024-09-26T12:07:42Z,19.84,6.05
2024-09-26T12:09:43Z,17.98,6.21
2024-09-26T12:11:42Z,18.95,6.84
2024-09-26T12:13:42Z,19.59,7.12
2024-09-26T12:15:42Z,20.64,7.29
2024-09-26T12:17:42Z,20.45,8.39
2024-09-26T12:19:42Z,21.4,7.89
2024-09-26T12:21:42Z,20.39,7.76
2024-09-26T12:23:42Z,21.04,8.47
2024-09-26T12:25:42Z,22.24,8.98
2024-09-26T12:27:42Z,22.44,9.74
2024-09-26T12:29:42Z,23.36,10.48
2024-09-26T12:31:42Z,24.72,10.39
2024-09-26T12:33:42Z,24.36,11.12
2024-09-26T12:35:42Z,26.64,12.07
2024-09-26T12:37:42Z,25.04,12.29
2024-09-26T12:39:42Z,26.58,13.05
2024-09-26T12:41:42Z,25.55,13.07
2024-09-26T12:43:42Z,26.23,12.86
2024-09-26T12:45:42Z,26.16,14.43
2024-09-26T12:47:42Z,28.17,15.39
2024-09-26T12:49:42Z,27.84,15.29
2024-09-26T12:51:43Z,29.25,15.34
2024-09-26T12:53:42Z,27.98,15.49
2024-09-26T12:55:42Z,28.61,15.6
2024-09-26T12:57:42Z,29.27,16.49
2024-09-26T12:59:42Z,28.65,16.11
2024-09-26T13:01:42Z,29.14,17.26
2024-09-26T13:03:42Z,28.97,16.36
2024-09-26T13:05:42Z,30.39,16.7
2024-09-26T13:07:42Z,30.96,18.43
2024-09-26T13:09:42Z,30.8,19.4
2024-09-26T13:11:42Z,30.4,17.72
2024-09-26T13:13:43Z,30.57,18.95
2024-09-26T13:15:42Z,31.75,20.26
2024-09-26T13:17:42Z,32.09,20.3
2024-09-26T13:19:42Z,31.79,20.07
2024-09-26T13:21:43Z,31.49,20.09
2024-09-26T13:23:43Z,32,22.32
2024-09-26T13:25:43Z,32.34,20.7
2024-09-26T13:27:43Z,32.8,20.73
2024-09-26T13:29:42Z,33.8,22.08
2024-09-26T13:31:43Z,32.88,22.86
2024-09-26T13:33:42Z,32.54,21.81
2024-09-26T13:35:42Z,32.91,22.41
2024-09-26T13:37:43Z,33.65,22.41
2024-09-26T13:39:43Z,34.46,23.51
2024-09-26T13:41:43Z,32.57,22
2024-09-26T13:43:43Z,33.1,21.75
2024-09-26T13:45:42Z,32.77,22.19
2024-09-26T13:47:43Z,33.98,23.02
2024-09-26T13:49:42Z,34.23,23.16
2024-09-26T13:51:43Z,34.36,23.73
2024-09-26T13:53:43Z,35.14,24.62
2024-09-26T13:55:43Z,34.6,24.11
2024-09-26T13:57:42Z,34.16,24.2
2024-09-26T13:59:43Z,34.95,25.39
2024-09-26T14:01:43Z,34.87,24.67
2024-09-26T14:03:42Z,34.91,23.77
2024-09-26T14:05:43Z,35.11,24
2024-09-26T14:07:42Z,34.33,24.26
2024-09-26T14:09:43Z,33.73,23.82
2024-09-26T14:11:45Z,34.05,24.18
2024-09-26T14:13:43Z,34.34,24.48
2024-09-26T14:15:43Z,34.58,22.55
2024-09-26T14:17:43Z,33.38,23.88
2024-09-26T14:19:43Z,34.23,24.26
2024-09-26T14:21:43Z,32.96,25.05
2024-09-26T14:23:43Z,33.7,22.95
2024-09-26T14:25:43Z,32.89,23.37
2024-09-26T14:27:43Z,34.79,23.37
2024-09-26T14:29:43Z,33.19,22.19
2024-09-26T14:31:43Z,31.96,21.25
2024-09-26T14:33:43Z,32.85,23.22
2024-09-26T14:35:43Z,32.05,24.16
2024-09-26T14:37:43Z,32.16,21.19
2024-09-26T14:39:43Z,31.34,22.16
2024-09-26T14:41:43Z,31.66,20.31
2024-09-26T14:43:43Z,30.82,21.9
2024-09-26T14:45:43Z,31.29,22.84
2024-09-26T14:47:43Z,31.19,23.07
2024-09-26T14:49:43Z,30.56,20.75
2024-09-26T14:51:43Z,30.77,19.78
2024-09-26T14:53:43Z,30.04,19.36
2024-09-26T14:55:43Z,33.15,19.85
2024-09-26T14:57:43Z,31.19,19.32
2024-09-26T14:59:43Z,31,18.86
2024-09-26T15:01:43Z,29.74,18.88
2024-09-26T15:03:43Z,29.68,17.91
2024-09-26T15:05:43Z,29.3,16.16
2024-09-26T15:07:43Z,28.69,16.95
2024-09-26T15:09:43Z,29.47,18.09
2024-09-26T15:11:43Z,28.36,17.5
2024-09-26T15:13:43Z,25.72,15.6
2024-09-26T15:15:44Z,24.52,13.78
2024-09-26T15:17:43Z,25.58,14.86
2024-09-26T15:19:43Z,25.22,13.58
2024-09-26T15:21:43Z,23.56,11.64
2024-09-26T15:23:43Z,23.25,11.5
2024-09-26T15:25:43Z,24.53,12.04
2024-09-26T15:27:43Z,26.18,12.76
2024-09-26T15:29:43Z,25.67,15.31
2024-09-26T15:31:43Z,25.31,14.96
2024-09-26T15:33:43Z,25.7,14.62
2024-09-26T15:35:43Z,24.45,14.54
2024-09-26T15:37:43Z,24.93,12.96
2024-09-26T15:39:43Z,23.38,13.15
2024-09-26T15:41:44Z,24.05,11.98
2024-09-26T15:43:43Z,23.51,12.5
2024-09-26T15:45:43Z,22.46,11.89
2024-09-26T15:47:44Z,20.55,9.67
2024-09-26T15:49:43Z,20.69,10.63
2024-09-26T15:51:43Z,19.51,9.65
2024-09-26T15:53:43Z,19.69,8.93
2024-09-26T15:55:43Z,19.59,9
2024-09-26T15:57:44Z,18.88,9.25
2024-09-26T15:59:43Z,18.95,7.79
2024-09-26T16:01:43Z,18.64,8.11
2024-09-26T16:03:43Z,18.45,9
2024-09-26T16:05:44Z,19.67,8.48
2024-09-26T16:07:43Z,20.18,7.35
2024-09-26T16:09:44Z,22.82,7.45
2024-09-26T16:11:44Z,23.91,8.29
2024-09-26T16:13:44Z,22.19,8.4
2024-09-26T16:15:44Z,22.81,8.31
2024-09-26T16:17:44Z,20.8,7.36
2024-09-26T16:19:44Z,19.12,7.04
2024-09-26T16:21:44Z,19.04,7.34
2024-09-26T16:23:44Z,18.34,6.04
2024-09-26T16:25:44Z,19.94,7.8
2024-09-26T16:27:44Z,17.89,7.58
2024-09-26T16:29:44Z,18.96,8.15
2024-09-26T16:31:44Z,18.87,8.43
2024-09-26T16:33:44Z,19.15,7.62
2024-09-26T16:35:44Z,18.19,8.06
